latitude,longitude,business_subcategory,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250,competitors_500,competitors_1000,competition_pressure,restaurant_score
23.21376,72.39571,bakery,325.86,591.1,15048.25,4096.14,17901.89,17170.65,18851.73,21052.13,15023.98,4279.44,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.136749,72.328311,street_food,79.38,4476.46,17508.31,7771.31,17669.81,17353.39,19704.27,17161.77,18935.61,15166.05,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.265138,72.373739,fast_food,24.27,2067.9,20714.77,10216.47,22167.55,22148.73,22861.11,27026.67,19349.16,4454.93,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.81909,72.491942,cafe,309.99,309.99,17960.95,10213.69,21266.26,19684.39,22018.56,21079.26,15703.71,13240.98,2.65,Low,Commercial,Low,0,0,0,0.0,71.5
22.882687,72.71049,coffee,938.41,1367.32,11665.79,4667.78,11901.92,13208.45,19778.73,15390.21,10450.11,10374.04,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.006981,72.759484,pizza,169.93,209.86,3890.32,1871.45,12914.9,9110.07,13332.39,13164.37,9330.66,3027.22,6.75,Low,Residential,Low,0,0,0,0.0,70.0
23.25185,72.816234,burger,193.04,1445.87,10863.16,10869.15,19849.1,18389.17,26049.91,25391.89,14039.77,12053.74,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.163202,72.346123,sandwich,173.19,3069.77,16845.62,5814.81,18540.97,16952.0,20613.42,18159.66,19120.65,11720.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.87628,72.430258,gujarati,160.28,1153.98,13028.41,2838.09,14788.24,15904.14,16101.01,17214.64,9814.99,10514.63,1.65,Low,Commercial,Low,0,0,0,0.0,66.0
22.966024,72.694092,punjabi,67.03,1379.34,3885.29,212.64,6314.63,4285.46,10778.71,7807.36,4209.88,1278.18,15.13,Low,Residential,Low,0,0,0,0.0,67.0
23.062229,72.491977,south_indian,19.38,757.69,2146.06,115.94,1488.92,794.48,5378.23,3746.52,910.02,1583.86,11.51,Low,Industrial,Low,0,0,0,0.0,68.0
22.893128,72.839032,chinese,1212.97,4461.0,17880.37,14459.09,22520.06,21020.6,26876.66,24726.03,20831.76,14611.66,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.974317,72.515486,fine_dining,77.64,1653.39,1641.75,496.58,4178.63,2980.82,4992.02,4523.06,1529.69,498.06,61.77,Medium,Residential,Low,0,0,4,1.0,71.0
23.180555,72.728136,dessert,253.5,1861.8,1937.13,2023.26,10024.81,6607.38,15662.51,13647.96,3101.68,5575.17,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.118788,72.712122,bakery,59.52,1655.29,5090.85,612.88,7502.18,3928.06,10992.18,7391.59,1352.77,329.46,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.102837,72.421513,street_food,0.6,5593.55,7939.82,1402.95,8722.76,7103.55,10760.58,8530.88,8903.87,5790.6,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.928329,72.63369,fast_food,17.86,835.26,2737.44,556.14,3770.4,5859.03,13241.78,7699.22,1983.65,2741.94,6.64,Low,Industrial,Low,0,0,0,0.0,57.0
22.917936,72.874288,cafe,756.81,5884.19,18820.55,15881.51,25272.81,23004.66,28256.64,26953.35,22753.53,16062.36,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.952855,72.477622,coffee,86.93,287.0,3798.59,461.43,6543.12,7099.42,7126.25,8086.95,1398.17,1155.93,-99999.0,Low,Industrial,Low,0,0,0,0.0,64.5
22.909493,72.718893,pizza,206.41,871.91,10566.55,3547.01,10609.54,10878.63,17466.28,13632.49,9502.98,8005.96,4.99,Low,Commercial,Low,0,0,0,0.0,63.0
22.96218,72.512306,burger,588.55,1401.15,2374.71,441.81,5516.08,4232.12,6372.77,5730.67,2787.11,0.0,-99999.0,Low,Industrial,High,0,0,0,0.0,44.0
23.258176,72.771335,sandwich,91.66,2095.73,9261.94,9311.26,15829.91,15356.61,22024.95,23289.4,12400.38,7420.97,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.94126,72.380687,gujarati,386.53,386.53,10761.98,5067.55,10567.8,11967.91,12427.8,12194.78,8901.53,9439.98,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.134779,72.530223,punjabi,45.09,62.41,1164.4,397.44,1584.92,1741.09,5277.74,5452.81,2649.29,1380.3,6.27,Low,Grass,Low,0,0,2,0.5,71.5
23.280477,72.784659,south_indian,48.38,559.69,12026.79,12071.09,18198.29,18105.4,24341.99,26110.08,15191.43,8561.73,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.268212,72.776677,chinese,154.48,1994.79,10482.71,10530.02,16819.46,16545.89,22993.73,24524.89,13631.68,7763.2,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.949417,72.476826,fine_dining,102.01,546.56,4169.26,538.63,6871.58,7481.69,7497.29,8468.52,1559.88,1494.16,-99999.0,Low,Industrial,Low,0,0,2,0.5,64.0
23.152788,72.510891,dessert,70.04,2590.84,3412.36,718.85,4347.18,4432.89,7094.1,8259.6,3551.79,250.19,5.53,Low,Residential,Low,0,0,0,0.0,63.0
23.022341,72.458738,bakery,25.11,1870.55,1118.87,48.57,1042.59,907.66,1328.36,1263.8,4477.91,1690.46,44.54,Low,Commercial,Low,0,0,1,0.25,75.73
23.039958,72.427199,street_food,62.23,5190.93,3425.0,440.24,3290.54,4008.89,5103.87,2577.22,6433.27,2895.41,5.59,Low,Grass,Low,0,0,0,0.0,55.5
23.068517,72.851154,fast_food,13.84,5999.28,14601.04,11332.75,20728.86,17265.6,22054.44,20044.3,15453.23,3653.58,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.144162,72.389618,cafe,177.31,1292.42,12016.9,1640.26,14295.44,12055.63,16332.23,14035.08,14410.19,10044.89,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.105525,72.650362,coffee,107.57,1097.09,1649.45,645.35,2428.88,2292.98,6534.33,3197.18,3891.01,32.98,-99999.0,Low,Residential,High,0,0,0,0.0,52.5
22.92638,72.698504,pizza,282.01,683.61,8005.88,1626.45,7842.79,8258.84,14850.95,10833.92,6857.86,5692.21,2.13,Low,Commercial,Low,0,0,0,0.0,63.0
23.0649,72.680008,burger,80.89,943.87,1668.63,374.53,3746.29,1111.35,4782.17,2824.65,4279.16,1553.62,6.67,Low,Residential,Low,0,0,0,0.0,60.0
22.835196,72.549715,sandwich,5.79,797.65,14605.97,7834.16,16459.2,16208.72,20262.13,18504.81,15103.59,10635.89,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.154332,72.368316,gujarati,792.74,898.05,14395.88,3444.46,16404.05,14500.63,18474.22,16077.92,16764.55,11332.89,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.179968,72.313005,punjabi,4.09,5328.18,20630.33,9565.89,22152.17,20817.6,24217.77,21719.86,22924.55,12801.77,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.074169,72.848878,south_indian,360.51,5555.94,14669.07,10926.43,20454.38,16967.46,21896.62,19790.74,14893.69,3097.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.005316,72.852319,chinese,770.25,1333.0,13381.34,11348.44,22146.8,18272.77,22556.3,21658.24,18801.43,9732.64,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.231632,72.58692,fine_dining,209.86,561.92,5108.68,6020.25,4924.78,4946.95,6237.53,14422.5,5835.85,5165.74,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.905739,72.86907,dessert,205.57,7254.45,19184.1,16071.75,25052.64,23052.07,28521.04,26929.29,22821.09,16245.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.96416,72.684621,bakery,214.1,712.6,3588.1,527.85,5333.78,3876.1,10467.56,7057.2,3891.02,1391.14,-99999.0,Low,Residential,Low,0,0,0,0.0,67.0
23.24581,72.361887,street_food,87.78,1047.19,20001.51,8902.52,22586.49,22061.6,23167.45,25508.32,19475.69,5290.49,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.085584,72.620388,fast_food,1.25,97.91,518.4,154.89,1240.06,1147.95,3710.56,3459.18,2717.64,475.63,107.18,High,Residential,Low,1,3,3,2.2,82.87
23.157096,72.853268,cafe,173.09,1942.74,11140.93,11004.45,22402.32,18883.61,25237.02,22087.49,12547.2,8055.34,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.24835,72.411538,coffee,1.56,3159.08,16883.13,7602.91,17880.34,17861.19,18567.56,22933.66,15073.04,201.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.233478,72.411957,pizza,12.03,1523.19,15524.7,5955.41,17284.0,17262.42,17882.44,21771.58,14241.71,1598.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.251425,72.88836,burger,8.08,758.64,16635.94,16606.56,26958.8,24789.25,33116.48,30663.39,19486.49,19095.19,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.000557,72.597323,sandwich,0.44,58.8,216.75,112.89,792.28,244.42,6640.99,504.65,1369.96,451.47,162.61,High,Residential,Low,0,2,6,2.2,89.46
23.259572,72.868036,gujarati,450.71,2975.25,15372.56,15355.09,25170.35,23345.44,31359.2,29682.72,18370.82,17162.09,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.254499,72.818511,punjabi,124.86,1675.6,11237.56,11243.68,20162.2,18748.43,26365.44,25766.42,14414.5,12223.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.814448,72.639418,south_indian,222.35,1858.9,15260.9,11644.63,16399.14,18386.93,25095.18,20320.86,14599.81,15233.99,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.861504,72.880136,chinese,1367.12,4464.09,23320.94,19936.2,27742.92,26468.07,32360.01,30114.63,26288.05,20090.49,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.94659,72.883678,fine_dining,682.46,2836.08,18125.12,15669.52,25809.0,22966.3,27655.23,27027.53,22672.93,15862.03,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.070784,72.596469,dessert,186.17,527.88,1366.94,426.59,1458.94,1030.59,2301.6,2143.77,814.0,4.38,19.86,Low,Industrial,High,0,0,1,0.25,60.0
23.260509,72.803615,bakery,134.53,162.43,10862.02,10883.2,18960.71,17942.52,25168.34,25337.54,14078.0,10606.99,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.03465,72.421831,street_food,39.75,4465.27,3879.78,694.63,3726.31,4451.42,5342.41,2942.99,7107.41,3591.92,11.26,Low,Commercial,Low,0,0,0,0.0,70.0
22.86407,72.404247,fast_food,123.14,1315.18,15344.26,4611.09,16743.12,17963.87,18227.02,19038.51,12216.35,12988.3,4.34,Low,Commercial,Low,0,0,0,0.0,58.0
23.030279,72.459214,cafe,24.14,1823.59,239.1,37.1,201.18,602.81,1871.59,650.18,3845.03,822.58,93.54,Medium,Commercial,Low,1,1,3,1.5,82.53
22.899376,72.737238,coffee,941.51,1868.19,12480.87,5688.53,12798.37,12835.29,19384.63,15759.94,11685.93,9140.43,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.189568,72.639313,pizza,12.93,28.24,345.23,1218.46,1095.84,748.53,6719.46,11684.26,3822.17,638.24,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.173496,72.411787,burger,162.75,3711.9,11054.33,414.97,14441.31,12585.62,15959.33,16318.89,12827.09,6413.75,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.22095,72.830285,sandwich,288.62,1661.27,9799.71,9770.3,20501.2,17983.84,26575.89,23945.22,12683.24,14074.84,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.206955,72.608863,gujarati,302.5,1678.09,1665.79,3673.61,1420.01,1443.47,4828.39,12141.04,5207.18,2285.05,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.851634,72.698168,punjabi,449.37,3951.24,13403.62,7456.53,13986.36,15874.66,22615.88,17772.16,12308.28,12507.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.898695,72.391555,south_indian,713.73,2162.66,12879.73,3376.05,13708.08,15029.53,15375.98,15799.52,10077.77,10928.23,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.965329,72.453867,chinese,171.39,1987.74,3113.16,477.29,4713.24,5749.07,5945.7,7144.04,1391.76,1480.57,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
22.935177,72.446602,fine_dining,26.78,495.55,6352.45,519.68,8093.37,9171.13,9363.66,10546.41,3239.05,4052.05,30.65,Low,Industrial,Low,0,1,7,2.1,67.5
23.171803,72.86334,dessert,1024.11,1075.62,11953.38,11850.23,23870.54,19982.31,26939.12,23709.83,13733.04,9961.0,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.954934,72.729272,bakery,100.44,100.44,6453.55,3066.73,9944.61,7846.61,13967.55,11596.34,7673.56,2993.17,5.16,Low,Residential,Low,0,0,0,0.0,75.0
22.815489,72.689136,street_food,112.35,4431.19,16466.09,11353.09,17270.64,19271.89,26283.4,21175.09,15501.06,15867.51,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.142529,72.346032,fast_food,303.19,3054.8,16392.09,5857.54,16808.21,15902.23,18871.11,16367.91,17737.37,13643.87,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.866748,72.487948,cafe,1426.43,1483.88,12728.7,5169.29,16008.76,14888.0,16724.67,16211.69,10445.28,8747.91,1.14,Low,Commercial,Low,0,0,0,0.0,65.5
23.0046,72.601462,coffee,274.14,367.99,514.39,163.1,990.15,414.73,6027.04,916.94,862.55,0.0,8.61,Low,Residential,High,0,4,10,3.9,58.76
23.239657,72.718063,pizza,166.93,503.69,6706.22,7562.84,10037.32,9955.98,16215.0,19103.89,9724.97,3141.5,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.959269,72.378101,burger,86.37,86.37,10230.25,3503.44,9501.89,10894.36,11400.0,10819.34,8954.77,9271.41,7.08,Low,Commercial,Low,0,0,0,0.0,78.0
23.249743,72.481122,sandwich,42.44,422.4,12612.09,8722.99,11692.79,11681.17,12611.36,18707.84,9869.16,4121.93,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.10502,72.437095,gujarati,316.55,6127.1,7176.55,287.66,8399.16,5686.7,10346.57,8340.52,7914.93,4686.49,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.874113,72.398848,punjabi,168.52,168.52,14647.7,3989.05,15878.48,17134.49,17424.38,18115.82,11593.44,12396.0,29.46,Low,Commercial,Low,0,0,0,0.0,82.0
23.168913,72.661329,south_indian,52.81,2507.43,2279.72,416.44,4308.34,1539.61,8852.47,10186.43,1965.52,0.0,-99999.0,Low,Residential,High,0,0,0,0.0,55.0
23.009606,72.628556,chinese,2.38,2.38,872.67,21.48,2653.4,2072.76,4324.22,1371.53,1209.61,1787.11,126.22,High,Residential,Low,1,1,1,1.0,89.98
23.035997,72.62176,fine_dining,4.24,1087.22,289.75,140.32,2269.69,2307.62,2051.73,2078.62,1311.86,1296.66,136.32,High,Residential,Low,4,10,51,17.85,56.9
23.128765,72.436679,dessert,120.48,6235.24,6987.32,1228.52,10765.31,7195.1,11228.0,10868.19,10051.41,5491.56,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
22.928783,72.747749,bakery,75.43,75.43,9673.4,6017.28,12378.84,11119.16,17392.75,14626.88,10988.48,6062.21,6.36,Low,Commercial,Low,0,0,0,0.0,82.0
23.229105,72.357485,street_food,77.0,77.0,19140.09,7768.58,22132.14,20875.13,23057.43,23962.29,19260.6,6130.11,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.024439,72.718184,fast_food,385.12,1187.96,1348.45,833.02,8285.17,4462.08,8700.86,8655.41,5910.4,1070.57,-99999.0,Low,Residential,Low,0,0,0,0.0,55.0
22.847489,72.637218,cafe,243.3,2316.21,11597.43,8326.65,12732.86,14742.28,21764.52,16653.77,10935.13,11581.56,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.839644,72.627637,coffee,36.38,2316.34,12396.49,8603.39,13603.15,15456.05,22057.95,17483.64,11827.55,12526.27,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.052634,72.642167,pizza,6.17,6.17,106.46,145.78,714.5,226.88,739.95,2484.51,1687.69,701.96,131.82,High,Residential,Low,0,2,3,1.45,84.29
22.881929,72.500308,burger,925.77,925.77,10974.38,3754.78,14465.37,12898.34,15258.94,14185.24,9228.01,6643.26,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.059764,72.377419,sandwich,228.94,1243.21,8953.88,3555.68,8830.13,9537.28,10640.57,8133.01,11435.13,8067.99,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.908593,72.648226,gujarati,160.41,1286.62,5343.87,2170.28,6165.62,8214.26,15464.92,10106.06,4374.09,4844.81,12.41,Low,Commercial,Low,0,0,0,0.0,70.0
22.853652,72.606018,punjabi,541.45,817.37,11004.09,6404.67,12348.23,13814.61,19711.73,16062.07,10678.4,10995.16,4.87,Low,Commercial,Low,0,0,0,0.0,70.0
23.198172,72.572991,south_indian,613.63,1825.2,2421.1,2552.29,1206.62,1182.69,2426.95,10618.03,1867.81,1532.77,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.056359,72.574943,chinese,8.63,8.63,377.52,201.38,1290.76,964.33,2570.18,411.09,1590.34,237.17,114.63,High,Residential,Low,0,0,0,0.0,96.74
22.837714,72.578179,fine_dining,636.41,636.41,13297.35,8141.07,14896.73,15747.86,20481.49,18148.46,13364.63,11076.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.197319,72.729502,dessert,306.67,1374.61,2803.6,2906.37,10005.31,7651.54,15964.18,15309.16,4948.09,4987.41,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.000055,72.783543,bakery,67.31,70.3,6459.94,4309.06,15496.58,11686.04,15913.84,15631.04,11729.84,5225.74,6.36,Low,Commercial,Low,0,0,0,0.0,82.0
23.167986,72.645421,street_food,101.46,895.92,1134.81,118.99,3464.5,2377.53,7244.29,10123.82,1351.87,1463.59,-99999.0,Low,Residential,Low,0,0,0,0.0,67.0
22.831739,72.509827,fast_food,89.42,89.42,16558.12,8509.69,19191.67,17665.86,20656.12,19282.16,14785.28,11337.88,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.840605,72.886592,cafe,331.92,2187.86,25471.21,22015.51,29341.72,28351.01,34374.88,31891.56,28190.66,22162.55,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.2586,72.350031,coffee,204.99,255.78,21856.86,10760.32,24176.43,23921.66,24799.92,27271.48,21162.54,6585.73,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.5
23.258212,72.328406,pizza,637.75,1911.28,23483.09,12155.21,26266.47,25259.89,26857.51,28141.81,23168.2,8771.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.006256,72.756004,burger,88.74,98.73,3554.47,1505.68,12607.63,8812.8,13025.52,12926.67,8966.57,2703.74,6.98,Low,Residential,Low,0,0,0,0.0,75.0
23.177597,72.877433,sandwich,177.44,683.48,13378.49,13287.58,25242.46,21479.58,28508.65,25288.2,15263.41,11192.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.120023,72.55381,gujarati,79.68,1562.94,2122.59,255.15,1356.5,1131.25,3971.67,2582.87,918.5,823.83,14.92,Low,Residential,Low,0,0,0,0.0,67.0
23.286571,72.531838,punjabi,59.68,59.68,12990.23,11942.11,11785.89,11790.36,12994.14,20784.11,11975.76,10599.31,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.227418,72.835925,south_indian,509.91,2505.87,10659.08,10632.84,21176.87,18801.72,27282.38,24853.36,13575.87,14769.73,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.99031,72.705984,chinese,702.92,2664.24,2988.97,2011.23,8133.5,4144.05,9506.84,8244.79,3826.07,1828.12,3.96,Low,Residential,Low,0,0,0,0.0,63.0
23.12766,72.622794,fine_dining,31.32,155.4,1925.77,632.15,5597.88,1262.9,5884.68,5555.98,3614.13,135.09,-99999.0,Low,Residential,Low,1,1,6,2.25,70.5
23.123696,72.511707,dessert,3.36,3.36,743.71,304.88,3342.56,3407.32,4759.05,6449.43,4478.28,470.66,12.84,Low,Residential,Low,0,0,0,0.0,83.0
22.895667,72.62161,bakery,268.17,418.77,6192.8,3396.9,7473.77,9220.03,16398.13,11285.5,5766.62,6413.52,4.43,Low,Commercial,Low,0,0,0,0.0,74.0
23.063844,72.732158,street_food,451.36,3125.43,5747.06,2389.09,8744.34,5597.36,9898.23,7962.35,7093.11,2535.39,3.61,Low,Commercial,Low,0,0,0,0.0,66.0
22.916891,72.312015,fast_food,447.96,2246.7,18274.38,11475.0,17750.61,19142.7,19648.41,18961.82,16404.79,16983.41,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.820913,72.483051,cafe,46.5,46.5,17831.4,9683.7,20920.17,19884.67,21743.47,21153.13,15370.65,13412.55,6.62,Low,Commercial,Low,0,0,0,0.0,77.5
23.13328,72.625778,coffee,300.29,421.33,2566.2,658.58,6017.93,788.58,6554.37,6152.58,2952.49,472.13,-99999.0,Low,Residential,Low,0,0,2,0.5,66.5
23.065328,72.787549,pizza,329.55,689.41,8882.81,5401.39,14287.07,10900.1,15537.1,13565.85,10955.8,3623.0,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.928806,72.510773,burger,286.3,740.09,5863.54,2016.19,9215.91,7624.84,9998.9,8971.2,5709.09,1795.52,6.54,Low,Commercial,Low,0,0,0,0.0,63.0
22.942312,72.853698,sandwich,556.48,4948.34,15595.96,12869.51,22783.39,20118.73,25093.78,24144.7,19842.0,13057.75,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.158011,72.37545,gujarati,122.91,122.91,13798.84,2755.74,16352.87,14120.03,18281.74,16065.65,16521.96,10512.66,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.19855,72.55316,punjabi,36.46,449.0,3341.87,2194.58,2399.38,2385.17,3342.28,10799.41,2119.51,2438.07,-99999.0,Low,Grass,Low,0,0,0,0.0,63.5
23.177706,72.822579,south_indian,246.99,246.99,7760.98,7671.75,19649.24,15906.74,23831.93,20399.77,9794.4,9228.39,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.81751,72.429527,chinese,201.59,953.43,19298.27,9298.62,21244.35,22311.98,22472.73,23610.1,16067.6,16528.87,2.23,Low,Commercial,Low,0,0,0,0.0,70.0
22.85843,72.329474,fine_dining,427.33,521.92,20506.74,10834.38,20941.57,22320.19,22728.23,22740.73,17831.14,18686.66,3.92,Low,Commercial,Low,0,0,0,0.0,70.0
23.096937,72.717906,dessert,366.28,814.73,5351.56,741.7,7157.93,3629.61,9904.35,6733.11,3446.77,676.27,-99999.0,Low,Industrial,Low,0,0,0,0.0,64.0
22.833365,72.739514,bakery,191.86,2392.37,17628.48,10882.18,18011.57,19386.95,25973.47,21591.69,16457.89,16455.88,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.003087,72.445917,street_food,85.09,1775.5,2857.4,654.72,1020.32,2412.48,2920.7,3074.74,5274.29,1785.71,3.05,Low,Residential,Low,0,0,0,0.0,63.0
22.914289,72.810964,fast_food,1187.03,3679.06,14221.15,10756.37,19052.22,17338.94,23163.35,21096.12,17141.8,10906.32,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.837093,72.60226,cafe,74.84,154.72,12877.68,8146.15,14222.58,15664.64,21273.67,17925.1,12548.26,12265.37,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.5
22.948846,72.783156,coffee,30.37,3287.25,9458.01,6089.71,15510.68,13054.26,18556.73,16998.96,12811.3,6254.44,16.53,Low,Commercial,Low,0,0,0,0.0,68.5
23.161128,72.494964,pizza,58.54,4311.2,4385.6,1674.81,6205.2,6303.13,8398.36,10095.34,4651.88,1018.51,-99999.0,Low,Industrial,Low,0,0,0,0.0,52.0
23.097,72.700069,burger,44.74,44.74,3536.81,106.5,5384.37,1952.13,8441.26,5043.71,2169.9,662.31,6.96,Low,Industrial,Low,0,0,0,0.0,72.0
22.963919,72.485023,sandwich,544.57,578.87,2514.99,696.98,5793.29,5676.33,6053.24,6899.79,2035.89,1180.62,4.82,Low,Industrial,Low,0,0,0,0.0,64.0
22.878765,72.692923,gujarati,159.33,2272.72,10692.1,4403.29,11134.33,12945.75,19581.27,14835.31,9533.76,9627.37,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.916101,72.484291,punjabi,18.17,150.14,7394.4,389.6,10618.72,10080.91,11250.63,11546.32,5101.02,4334.67,5.07,Low,Commercial,Low,0,0,0,0.0,78.0
22.83926,72.860142,south_indian,558.32,1984.25,23879.82,19926.4,27035.05,26330.73,32511.65,29740.45,25948.89,20449.26,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.232263,72.838715,chinese,509.66,3049.22,11185.17,11161.71,21550.33,19287.8,27676.54,25425.68,14131.68,14856.2,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.110477,72.557776,fine_dining,147.72,2230.74,1268.25,79.72,2415.67,2123.06,2845.18,1563.99,1299.96,737.24,8.03,Low,Residential,Low,0,3,11,3.8,54.83
23.047898,72.873928,dessert,169.82,6532.1,16046.62,13701.44,23334.85,19961.61,24271.07,22590.25,18697.44,6911.72,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.261961,72.699379,bakery,40.29,1690.34,8921.91,10327.4,10013.89,9957.22,15854.7,20959.42,12528.95,786.85,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.187186,72.494866,street_food,97.56,3992.01,7229.56,4183.74,8019.66,7991.07,8322.89,12164.91,4452.0,1399.88,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.009836,72.396546,fast_food,249.35,1345.49,6932.16,1501.05,5939.75,7021.34,7596.5,5961.0,9054.15,6859.49,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.990701,72.747561,cafe,90.63,1163.93,3581.99,1521.79,12196.43,8392.35,12968.01,12493.02,8056.3,1397.21,5.09,Low,Residential,Low,0,0,0,0.0,60.5
23.037289,72.802618,coffee,160.41,3576.32,8692.15,6422.49,16506.69,12734.99,17001.98,15681.83,14258.75,5833.65,11.33,Low,Commercial,Low,0,0,0,0.0,68.5
22.954353,72.720395,pizza,33.14,146.47,6477.81,3203.23,9043.52,7149.69,13418.4,10799.04,7006.62,3270.84,2.11,Low,Residential,Low,0,0,0,0.0,70.0
23.196773,72.84055,burger,598.42,598.42,9830.42,9773.44,21376.07,18124.46,26579.92,23107.21,12249.7,11767.93,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.079945,72.871316,sandwich,364.28,4129.47,16732.79,13026.97,22730.27,19219.89,24262.89,22089.43,16491.67,5013.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.077498,72.387774,gujarati,14.0,2668.23,8897.84,2452.26,8809.42,9456.22,10802.34,8246.25,10723.24,7697.63,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
